"01/02/2022 12:00:00 AM","23","M","Driving Under Influence","33.931","-118.2739"
"01/02/2022 12:00:00 AM","43","F","Driving Under Influence","34.1622","-118.4269"
"01/02/2022 12:00:00 AM","27","M","Aggravated Assault","34.2152","-118.451"
"01/02/2022 12:00:00 AM","39","M","Driving Under Influence","33.7387","-118.2799"
"01/02/2022 12:00:00 AM","27","M","Miscellaneous Other Violations","34.1684","-118.3965"
"01/02/2022 12:00:00 AM","31","M","Weapon (carry/poss)","34.1749","-118.379"
"01/02/2022 12:00:00 AM","29","M","Miscellaneous Other Violations","33.9382","-118.287"
"01/02/2022 12:00:00 AM","24","M","Aggravated Assault","33.9608","-118.2739"
"01/02/2022 12:00:00 AM","32","M","Vehicle Theft","33.9456","-118.2784"
"01/02/2022 12:00:00 AM","26","M","Aggravated Assault","34.201","-118.5513"
"01/02/2022 12:00:00 AM","48","M","Driving Under Influence","34.2012","-118.4946"
"01/02/2022 12:00:00 AM","39","M","Vehicle Theft","33.9428","-118.2826"
"01/02/2022 12:00:00 AM","22","M","Driving Under Influence","34.0363","-118.2672"
"01/02/2022 12:00:00 AM","31","M","Driving Under Influence","33.998","-118.4108"
"01/02/2022 12:00:00 AM","21","M","Narcotic Drug Laws","34.1837","-118.4443"
"01/02/2022 12:00:00 AM","38","F","Vehicle Theft","34.0495","-118.2459"
"01/03/2022 12:00:00 AM","48","M","Other Assaults","34.0525","-118.4607"
"01/03/2022 12:00:00 AM","39","M","Moving Traffic Violations","34.2241","-118.6494"
"01/03/2022 12:00:00 AM","23","M","Vehicle Theft","34.19","-118.5262"
"01/03/2022 12:00:00 AM","15","F","Weapon (carry/poss)","34.0073","-118.3108"
"01/03/2022 12:00:00 AM","67","M","Other Assaults","33.9819","-118.2838"
"01/03/2022 12:00:00 AM","19","M","Miscellaneous Other Violations","33.9874","-118.4741"
"01/03/2022 12:00:00 AM","23","M","Moving Traffic Violations","34.0579","-118.2759"
"01/03/2022 12:00:00 AM","66","M","Narcotic Drug Laws","33.9556","-118.2564"
"01/03/2022 12:00:00 AM","60","M","Other Assaults","33.9727","-118.2739"
"01/03/2022 12:00:00 AM","22","M","Other Assaults","34.0579","-118.2649"
"01/03/2022 12:00:00 AM","43","F","Driving Under Influence","34.0072","-118.3201"
"01/03/2022 12:00:00 AM","41","M","Narcotic Drug Laws","34.1547","-118.453"
"01/03/2022 12:00:00 AM","49","M","Aggravated Assault","34.1858","-118.3834"
"01/03/2022 12:00:00 AM","9","F","Non-Criminal Detention","34.2152","-118.4488"
"01/03/2022 12:00:00 AM","29","M","Prostitution/Allied","34.1984","-118.4662"
"01/03/2022 12:00:00 AM","43","M","Vehicle Theft","34.0336","-118.2626"
"01/03/2022 12:00:00 AM","41","M","Narcotic Drug Laws","34.0449","-118.2415"
"01/03/2022 12:00:00 AM","30","M","Driving Under Influence","33.942","-118.4095"
"01/03/2022 12:00:00 AM","30","F","Miscellaneous Other Violations","34.0462","-118.2854"
"01/03/2022 12:00:00 AM","32","M","Aggravated Assault","34.1837","-118.4422"
"01/03/2022 12:00:00 AM","26","M","Aggravated Assault","34.1837","-118.4465"
"01/03/2022 12:00:00 AM","29","M","Disturbing the Peace","34.0837","-118.3533"
"01/03/2022 12:00:00 AM","19","M","Weapon (carry/poss)","34.0254","-118.2628"
"01/03/2022 12:00:00 AM","30","M","Other Assaults","34.261","-118.4807"
"01/03/2022 12:00:00 AM","34","M","Miscellaneous Other Violations","33.9429","-118.403"
"01/03/2022 12:00:00 AM","60","M","Narcotic Drug Laws","34.0435","-118.2427"
"01/03/2022 12:00:00 AM","26","M","Narcotic Drug Laws","34.0367","-118.3808"
"01/03/2022 12:00:00 AM","28","M","Narcotic Drug Laws","34.2208","-118.5361"
"01/03/2022 12:00:00 AM","25","F","Larceny","34.043","-118.2641"
"01/03/2022 12:00:00 AM","38","M","Narcotic Drug Laws","34.0425","-118.3818"
"01/03/2022 12:00:00 AM","30","M","Other Assaults","34.0494","-118.3532"
"01/03/2022 12:00:00 AM","18","M","Moving Traffic Violations","33.9237","-118.2652"
"01/03/2022 12:00:00 AM","36","F","Vehicle Theft","34.2536","-118.4675"
"01/03/2022 12:00:00 AM","35","F","Other Assaults","34.1016","-118.3387"
"01/03/2022 12:00:00 AM","51","F","Other Assaults","34.0734","-118.3765"
"01/03/2022 12:00:00 AM","31","M","Aggravated Assault","34.063","-118.2543"
"01/03/2022 12:00:00 AM","17","M","Non-Criminal Detention","34.2152","-118.4488"
"01/03/2022 12:00:00 AM","34","M","Larceny","34.043","-118.2641"
"01/03/2022 12:00:00 AM","37","M","Aggravated Assault","34.1015","-118.3447"
"01/03/2022 12:00:00 AM","20","M","Weapon (carry/poss)","34.0319","-118.2668"
"01/03/2022 12:00:00 AM","14","M","Weapon (carry/poss)","34.2555","-118.5323"
"01/03/2022 12:00:00 AM","45","M","Narcotic Drug Laws","34.0446","-118.245"
"01/03/2022 12:00:00 AM","23","M","Other Assaults","34.0615","-118.2412"
"01/03/2022 12:00:00 AM","66","M","Driving Under Influence","33.9994","-118.442"
"01/03/2022 12:00:00 AM","30","F","Other Assaults","34.1016","-118.3295"
"01/03/2022 12:00:00 AM","37","F","Other Assaults","34.0462","-118.2854"
"01/03/2022 12:00:00 AM","65","M","Miscellaneous Other Violations","34.0724","-118.2467"
"01/03/2022 12:00:00 AM","60","M","Driving Under Influence","34.1002","-118.1967"
"01/03/2022 12:00:00 AM","47","M","Vehicle Theft","34.0381","-118.2511"
"01/03/2022 12:00:00 AM","31","M","Aggravated Assault","34.2282","-118.4611"
"01/03/2022 12:00:00 AM","31","M","Weapon (carry/poss)","34.1017","-118.3224"
"01/03/2022 12:00:00 AM","27","F","Aggravated Assault","34.2175","-118.5415"
"01/03/2022 12:00:00 AM","42","M","Other Assaults","34.1016","-118.3295"
"01/03/2022 12:00:00 AM","34","F","Narcotic Drug Laws","33.942","-118.4095"
"01/03/2022 12:00:00 AM","42","F","Larceny","34.0467","-118.252"
"01/03/2022 12:00:00 AM","36","M","Narcotic Drug Laws","34.0448","-118.2474"
"01/03/2022 12:00:00 AM","11","F","Non-Criminal Detention","34.0164","-118.2534"
"01/03/2022 12:00:00 AM","44","F","Miscellaneous Other Violations","33.994","-118.4799"
"01/03/2022 12:00:00 AM","50","F","Miscellaneous Other Violations","34.0531","-118.2738"
"01/03/2022 12:00:00 AM","58","M","Driving Under Influence","34.1284","-118.3568"
"01/03/2022 12:00:00 AM","34","F","Aggravated Assault","34.1051","-118.2107"
"01/03/2022 12:00:00 AM","20","M","Weapon (carry/poss)","34.2741","-118.4121"
"01/03/2022 12:00:00 AM","34","M","Vehicle Theft","33.7909","-118.2481"
"01/03/2022 12:00:00 AM","25","M","Narcotic Drug Laws","34.0401","-118.2459"
"01/03/2022 12:00:00 AM","34","M","Vehicle Theft","34.0256","-118.1961"
"01/03/2022 12:00:00 AM","48","M","Vehicle Theft","33.9746","-118.2871"
"01/03/2022 12:00:00 AM","50","M","Narcotic Drug Laws","34.098","-118.3387"
"01/03/2022 12:00:00 AM","35","M","Robbery","33.9607","-118.4463"
"01/03/2022 12:00:00 AM","68","M","Drunkeness","34.0425","-118.3818"
"01/03/2022 12:00:00 AM","39","M","Aggravated Assault","34.1015","-118.3447"
"01/03/2022 12:00:00 AM","28","M","Narcotic Drug Laws","34.2307","-118.4675"
"01/03/2022 12:00:00 AM","42","M","Narcotic Drug Laws","34.0421","-118.2405"
"01/03/2022 12:00:00 AM","29","M","Weapon (carry/poss)","34.2208","-118.5361"
"01/03/2022 12:00:00 AM","31","M","Prostitution/Allied","34.1957","-118.4662"
"01/03/2022 12:00:00 AM","26","F","Driving Under Influence","34.0617","-118.316"
"01/03/2022 12:00:00 AM","16","M","Miscellaneous Other Violations","34.0102","-118.2653"
"01/03/2022 12:00:00 AM","38","M","Weapon (carry/poss)","34.2719","-118.4141"
"01/03/2022 12:00:00 AM","47","M","Other Assaults","34.2165","-118.3618"
"01/03/2022 12:00:00 AM","39","M","Vehicle Theft","33.9437","-118.2762"
"01/03/2022 12:00:00 AM","50","M","Miscellaneous Other Violations","34.1037","-118.3459"
"01/03/2022 12:00:00 AM","28","M","Vehicle Theft","34.0346","-118.2964"
"01/03/2022 12:00:00 AM","39","M","Prostitution/Allied","34.1957","-118.4662"
"01/03/2022 12:00:00 AM","23","M","Aggravated Assault","34.0726","-118.3073"
"01/03/2022 12:00:00 AM","55","M","Narcotic Drug Laws","34.0253","-118.2763"
"01/03/2022 12:00:00 AM","44","M","Burglary","34.0245","-118.244"
"01/03/2022 12:00:00 AM","46","M","Driving Under Influence","34.0411","-118.3518"
"01/03/2022 12:00:00 AM","37","M","Narcotic Drug Laws","34.2067","-118.4247"
"01/03/2022 12:00:00 AM","30","M","Miscellaneous Other Violations","34.1016","-118.3387"
"01/03/2022 12:00:00 AM","25","M","Vehicle Theft","34.0083","-118.2719"
"01/03/2022 12:00:00 AM","31","M","Other Assaults","34.0561","-118.2375"
"01/03/2022 12:00:00 AM","30","M","Narcotic Drug Laws","34.0487","-118.2588"
"01/03/2022 12:00:00 AM","33","M","Larceny","34.2749","-118.5621"
"01/03/2022 12:00:00 AM","26","M","Other Assaults","34.2397","-118.3661"
"01/03/2022 12:00:00 AM","68","M","Other Assaults","34.0514","-118.3206"
"01/03/2022 12:00:00 AM","44","M","Narcotic Drug Laws","34.0449","-118.2458"
"01/03/2022 12:00:00 AM","26","M","Vehicle Theft","34.2254","-118.3783"
"01/03/2022 12:00:00 AM","33","M","Prostitution/Allied","34.1957","-118.4662"
"01/03/2022 12:00:00 AM","26","F","Miscellaneous Other Violations","34.1016","-118.3387"
"01/03/2022 12:00:00 AM","31","M","Moving Traffic Violations","34.2085","-118.4749"
"01/03/2022 12:00:00 AM","50","M","Aggravated Assault","34.0523","-118.2677"
"01/03/2022 12:00:00 AM","54","M","Larceny","34.048","-118.2577"
"01/03/2022 12:00:00 AM","48","M","Vehicle Theft","33.9919","-118.4202"
"01/03/2022 12:00:00 AM","27","M","Vehicle Theft","33.995","-118.2807"
"01/03/2022 12:00:00 AM","42","M","Miscellaneous Other Violations","34.2614","-118.3179"
"01/03/2022 12:00:00 AM","28","M","Aggravated Assault","33.9892","-118.2728"
"01/03/2022 12:00:00 AM","29","F","Forgery/Counterfeit","34.0462","-118.2153"
"01/04/2022 12:00:00 AM","25","M","Narcotic Drug Laws","34.0754","-118.2595"
